text,label
今天是上天还是入地，各位咱们往后排挪挪,中性
准备子弹，待时而动。,积极
滥发的货币引到股市里面蒸发，招数阴毒,消极
越补越跌？你家人真是,消极
今天该t的,中性
跟跌不跟涨，破发还低开，有病,消极
两分钱可以玩一整天。,消极
游族涨停了,积极
天官赐福，财神驾到天助自助者，万众一心，众志成城,积极
哪位高手现在？谁说说山西焦化解禁股的成本是多少钱和走势？,中性
明天生猪期货上市，是利好还是利空，哪位老师解读下！,中性
今天割了，,消极
早上一直不封板啥意思,中性
居然我要说准备了，18元可以试探性进一次，如果没涨，那就10元进，到时等一年两年，再涨到20不就翻倍了吗,积极
大鹏展翅指日可待,积极
卖出葫芦娃，买^银星能源，通用电梯，搏一搏能不能反包,积极
这货涨到30元应该问题不大吧？毕竟寒潮汹涌而至，再加上电煤告急，郑州煤电还会涨！,积极
2020年上半年分红0.12/股，下半年分红0.2/股，可以了比其他的好多了,中性
上海打造国际金融中心，没国际一流证券公司不好吧？,中性
昨晚提交的单子，到现在还没成交，今天给机会不,中性
这股能跌到30,消极
东风现在低价位马上建仓必吃大肉,积极
中国石化，中国石油等加油站以后安装太阳能发电制造氢能给新能源加氢，空间潜力巨大。,积极
茅台的股价让我想起了当年的“忆安科技”。,积极
今天减仓东方，买入中石化，这是什么操作,中性
河北51例,中性
我的成本优势让我有信心耐力继续持有，持股待涨！今年景嘉微不会让散户失望的。,积极
搜于特封板，牛逼,积极
卖了就涨了,积极
长期目标回补4.10缺口这个位置上去就是卖卖卖。,消极
环保板块大涨，东方园林怎么了？,消极
散户行情，昨天收盘前买的3万股共2笔成交，今天卖出共12笔成交。等放量了再进吧。看好此股。,积极
今天可以加仓了慢慢加越跌越加,积极
割了，不陪你玩了，你可以涨了！！！,积极
15.72能挺住，加油,积极
002460赣锋锂业用了9个交易日上了126元，9个交易日前还不如现在的亿纬锂能。优秀的亿纬锂能为何不能再强势点超过赣锋锂业！,积极
不折不扣的害人精,消极
就这出业绩还跌,消极
在这个股上叫空的，多数是骗子，做空的都没有好下场，不信，到月底就能见分晓了。,中性
看60分以下太像出货K线。到底什么壮况,消极
强力建议董事会改名鹏辉锂电,积极
这种下杀的形势就问你怕不怕,中性
中国联通拉起！把通信板块带起来，现在是个极好机会。给国家给国人争口气！,积极
今天就这样了吧，没量了，不知道能不能站稳66。,消极
看来好转要来了，因为在持续走好,积极
这就对了、跌停伺候,消极
北向这几日都在买，大家拿好票，随时起飞,积极
环保大涨，就你死活耗着，不涨憋死你金达莱，真难揍的撅！,消极
箱子老大一倍多了，老三四倍了，就你老二不动！,中性
五部委：清理规范城镇供水供电供气供暖行业收费促进行业高质量发展,积极
无良，没武德，完美错过风口！,消极
君不见一一一一一一一有哪一壶二线白酒的价格比全球光伏龙头隆基股份低？？？？？,积极
哈哈哈，终于来了,积极
沿着日线走到120,积极
资金在巨力锁具里面，今天涨的时候提醒我了，暂不入，再等一段时间过来。,积极
从经济学来说股价的上升与国家宏观的变化有没有关系，都是了寒潮预警了，这个股就是不涨？,消极
想跌你就狂跌，做个钻石顶干嘛？,消极
数字人民币在上海试点了，市盈率还这么低。,中性
永远也叫不醒装睡的人，电力低位爆发！浙无能力，加油！,消极
加仓10000股，下午雄起,积极
为什么浊清只要出来发帖，就跌？这是什么原理？,消极
起帆，一起翻,积极
真牛！000923业绩两年五倍牛！,积极
放量上涨，就会回踩。缩量上涨，不停的涨。中集集团已经开始了上涨趋势。,积极
未来可期,积极
今天T飞了，盘后看到消息，【C919不再怕美国断供！央视正式公布新航发突破，关键材料超越美国】，希望明天能有上车机会,积极
垃圾垃圾垃圾王,消极
苹果增产，长电科技受益。,积极
成功收复21日均线震荡盘升格局不变,积极
昨天买了江铃汽车，今天买了长安汽车，东风汽车，还是大票厉害，不过相信东风汽车龙头信仰,积极
，哈哈哈哈哈哈哈哈哈　　下周我判断不涨就跌　　都他妈分析大师,消极
特么的4.8的员工持股价，基金是大吗肯定会在这之前跑完,消极
"""托多，说对的没人顶。说错的拼命顶。只看好看的，不亏损才怪,亏死算求""",消极
5.04先买入1万股,积极
2元等待中，叶远西加油,积极
，庄家，来复制一波20年12月2日-28日的走势呀~~~这样下降通道图形就非常漂亮了~~,积极
谁让你们这么高调的买买买，被砸了吧,消极
趋势扭转，成飞集成军工板块看涨,积极
太差了，卖了！,消极
经过了前段时间的深度调整，春节前迈瑞500是铁板钉钉的事,积极
你退市行不，垃圾,消极
瓜皮浪费劳资时间，大盘今天这样劳资还是赚钱，就你这瓜皮拖后腿,消极
这3个黑色加号笑死我了。。,中性
周一开盘了，浅套或者盈利的速跑，深套的死磕到底吧！赌他不会退市！,积极
这公司毛利80%？,中性
走过路过不要错过随时连班,中性
隆基3个月内我看到150,中性
涨的时候你拖后腿，跌的时候你一马当先,消极
起飞上11,积极
跌就狠于所有所属版块，不用说就是垃垃圾,消极
尔康前三季度利润增长近10%，这不应该啊,积极
2021年1月7日，等待午盘游资接力上封板。,积极
主力盘尾加仓！,积极
今天试试4.8,中性
支持地方停,积极
。。。。。。,中性
给他涨停也回不了本垃圾股,消极
加油，抄底呀兄弟们,积极
尾盘跌停,消极
上车前跟上车后，太真实了，笑的肚子疼。知错就改就是好同志,积极
今晚美股特斯拉暴涨，马斯克个人净资产升至1850亿美元超越贝佐斯荣登全球第一大富豪。,积极
在别处追涨杀跌了半年，没赚到钱，今年就给你耗上了，总能赚个烟钱,积极
联通现在已经开始反弹了，可以长期持有，必赚,积极
之前认为点回电2.4左右，完成满仓。城投给我意外惊喜。耕地去了。,积极
快跑。巨量死亡,消极
神秘人出现，今天要暴涨了,积极
开门让我再补点仓,积极
主力想赚钱，割韭菜呗。散户也想弄货，只买不卖呗。顶板才是硬道理！,中性
看长远些三倍股呢碳中和能炒几年呢现在才刚开始。山脚下,积极
先买入一成试试，明天上市第六天，恢复涨幅20cm主力才敢放心拉,积极
酱香科技，威武,积极
小贵子啥时候把元旦撒红包行情给补回来,中性
老乡别走，我不跌可以吗？！,积极
自信点，再持有两年绝对不是这个价,积极
理想很美好，现实更美好,积极
跟踪了一个月，武魂觉醒，绝世仙王表现都很不错。长线的持股者可以继续持股，两三个点的涨跌不用在意。持有到9月份绝对能发财哈哈。,积极
完美世界都翻红了，这货还在跌,消极
这个撕逼还得喋喋不休,消极
感觉科技股要差不多了，尤其是低价位的科技股，抱团资金正在寻找投资洼地，短期看涨,积极
看什么，今天长城死给你看,消极
中油今天短线是买点，加油！,积极
基本面还不错，可以持续观望,积极
1日北向资金净卖出光威78.20万股,中性
期望值不要太高，13.50到14.00就差不多了,中性
不错哦∀！，发达了,积极
华扬，乡村振兴大涨它微涨，乡村振兴微跌它拉稀,中性
这股肯定有问题，不要想的太好。,消极
天天上影线是骗人拉盘吗？连续三天流出！,消极
万亿市值不是梦,积极
会暴雷吧，内部审计人员都跑了,消极
这个垃圾阳庄彻底下班了，目标5元，散们赶紧撤退吧！,消极
股价低于净资产3.51,中性
外围一旦大跌！这股明天怎么办……卧槽,消极
没有涨停胜过涨停，拉升太猛了，超预期。,积极
这是想干嘛呢,中性
各地纷纷拆除风电设备的深层原因，可能是经济效益不哪么美丽,消极
葫芦娃和地铁设计要死一个,消极
买什么什么跌！！麻烦了,消极
一根大阳线，5，10，20均线全部拐头向上了，估计是北上资金抄底了,积极
大资金在里面做T,积极
6.50_6.54那么多拖单，猜到必破，果然,消极
建议打疫苗给医生一点佣金，每支150元，迅速占领市场,积极
孩儿们马上就起飞,积极
继续看好新能源汽车板块,积极
这股性也太垃圾了，券商股中的败类,消极
破底只是吋间问题，16元左右，半年时间见证。,消极
五万吨磷酸铁的产量，你到底怎么啦安纳达，你那么优质却喜欢玩这样逆势，希望跟上热点你又不重组了！新能源涨的惊人，你玩呢寂寞吧,消极
融资买入多不是好事，像我们自已的钱买入二三年，亏了百分之四十，就是按兵不动。缩量也不是好事情，说明没什么人关注，说明被套得狠,消极
1.20-1.60=0.4就这么难吗不到给多少钱不卖,中性
新人报道，今日建仓2w股,积极
最高的43元，跌去一倍多了，只要业绩能保持每一个季度的多增长就持续拥有。,积极
主力资金已经蠢蠢欲动，午间收盘前会有一波超强拉升至6.66……,中性
各地泰粉请到当地医院门诊简单了解情况，填好下表，晚上8时前给大家通报，辛苦各位,中性
我喜欢华为，p系列从8-40全买了要是有华为汽车，也得支持！华众为泰！,积极
几个感兴趣的关键价格18元、15元、12元,积极
这个垃圾涨不过板块，跌幅超板块三倍,消极
从来不缺韭菜。,消极
卖了、不看好,消极
懂事掌让我这么干的,中性
封单越来越大，外面还有16万封单。牛气冲天,积极
周五朗进科技涨停20%，收盘26.29元。开启6倍之旅。,积极
柯利达和全筑就是一队难兄难弟,消极
跟着人寿吃小肉。。。。,积极
都想一夜暴负所以跌停跌停,消极
产品大卖股价才能涨，大家都不买白酒喝，来买海参养生酒喝。此股才开始涨,积极
